"","RepoEvents","Freq","CumFreq","Fork"
"1842",2656,3,15720,FALSE
"1843",2072,3,15723,FALSE
"1844",10484,3,15726,FALSE
"1845",3802,3,15729,FALSE
"1846",1898,3,15732,FALSE
"1847",3633,3,15735,FALSE
"1848",3451,3,15738,FALSE
"1849",3485,3,15741,FALSE
"1850",3796,3,15744,FALSE
"1851",2773,3,15747,FALSE
"1852",3238,3,15750,FALSE
"1853",4013,3,15753,FALSE
"1854",3444,3,15756,FALSE
"1855",4986,3,15759,FALSE
"1856",5877,3,15762,FALSE
"1857",3489,3,15765,FALSE
"1858",2525,3,15768,FALSE
"1859",4790,3,15771,FALSE
"1860",1846,3,15774,FALSE
"1861",3888,3,15777,FALSE
"1862",2370,3,15780,FALSE
"1863",3070,3,15783,FALSE
"1864",3163,3,15786,FALSE
"1865",2463,3,15789,FALSE
"1866",2562,3,15792,FALSE
"1867",3653,3,15795,FALSE
"1868",5093,3,15798,FALSE
"1869",2790,3,15801,FALSE
"1870",2439,3,15804,FALSE
"1871",2297,3,15807,FALSE
"1872",10599,3,15810,FALSE
"1873",3747,3,15813,FALSE
"1874",2782,3,15816,FALSE
"1875",2261,3,15819,FALSE
"1876",3420,3,15822,FALSE
"1877",3654,3,15825,FALSE
"1878",5554,3,15828,FALSE
"1879",2354,3,15831,FALSE
"1880",4291,3,15834,FALSE
"1881",2776,3,15837,FALSE
"1882",2122,3,15840,FALSE
"1883",2403,3,15843,FALSE
"1884",3736,3,15846,FALSE
"1885",5788,3,15849,FALSE
"1886",4127,3,15852,FALSE
"1887",2674,3,15855,FALSE
"1888",3356,3,15858,FALSE
"1889",2788,3,15861,FALSE
"1890",2604,3,15864,FALSE
"1891",2908,3,15867,FALSE
"1892",2809,3,15870,FALSE
"1893",3454,3,15873,FALSE
"1894",4311,3,15876,FALSE
"1895",2747,3,15879,FALSE
"1896",1552,3,15882,FALSE
"1897",2738,3,15885,FALSE
"1898",2653,3,15888,FALSE
"1899",3680,3,15891,FALSE
"1900",4541,3,15894,FALSE
"1901",2998,3,15897,FALSE
"1902",2435,3,15900,FALSE
"1903",3297,3,15903,FALSE
"1904",3435,3,15906,FALSE
"1905",3995,3,15909,FALSE
"1906",4649,3,15912,FALSE
"1907",2232,3,15915,FALSE
"1908",3029,3,15918,FALSE
"1909",3103,3,15921,FALSE
"1910",3658,3,15924,FALSE
"1911",2939,3,15927,FALSE
"1912",1740,3,15930,FALSE
"1913",2796,3,15933,FALSE
"1914",2886,3,15936,FALSE
"1915",2523,3,15939,FALSE
"1916",3269,3,15942,FALSE
"1917",3634,3,15945,FALSE
"1918",2409,3,15948,FALSE
"1919",3153,3,15951,FALSE
"1920",2155,3,15954,FALSE
"1921",4087,3,15957,FALSE
"1922",2180,3,15960,FALSE
"1923",2424,3,15963,FALSE
"1924",2013,3,15966,FALSE
"1925",6014,3,15969,FALSE
"1926",8104,3,15972,FALSE
"1927",2881,3,15975,FALSE
"1928",2706,3,15978,FALSE
"1929",3969,3,15981,FALSE
"1930",1523,3,15984,FALSE
"1931",4391,3,15987,FALSE
"1932",3520,3,15990,FALSE
"1933",2779,3,15993,FALSE
"1934",2753,3,15996,FALSE
"1935",4371,3,15999,FALSE
"1936",3189,3,16002,FALSE
"1937",1943,3,16005,FALSE
"1938",2681,3,16008,FALSE
"1939",2807,3,16011,FALSE
"1940",4354,3,16014,FALSE
"1941",2993,3,16017,FALSE
"1942",2543,3,16020,FALSE
"1943",3546,3,16023,FALSE
"1944",4307,3,16026,FALSE
"1945",3773,3,16029,FALSE
"1946",2365,3,16032,FALSE
"1947",2507,3,16035,FALSE
"1948",3936,3,16038,FALSE
"1949",3192,3,16041,FALSE
"1950",3553,3,16044,FALSE
"1951",2536,3,16047,FALSE
"1952",2943,3,16050,FALSE
"1953",3000,3,16053,FALSE
"1954",2680,3,16056,FALSE
"1955",4869,3,16059,FALSE
"1956",2972,3,16062,FALSE
"1957",2642,3,16065,FALSE
"1958",3398,3,16068,FALSE
"1959",2778,3,16071,FALSE
"1960",3130,3,16074,FALSE
"1961",3312,3,16077,FALSE
"1962",4849,3,16080,FALSE
"1963",3787,3,16083,FALSE
"1964",4479,3,16086,FALSE
"1965",4035,3,16089,FALSE
"1966",2689,3,16092,FALSE
"1967",4372,3,16095,FALSE
"1968",2821,3,16098,FALSE
"1969",2488,3,16101,FALSE
"1970",2384,3,16104,FALSE
"1971",1990,3,16107,FALSE
"1972",2978,3,16110,FALSE
"1973",4222,3,16113,FALSE
"1974",2287,3,16116,FALSE
"1975",8603,3,16119,FALSE
"1976",4163,3,16122,FALSE
"1977",2020,3,16125,FALSE
"1978",4670,3,16128,FALSE
"1979",2884,3,16131,FALSE
"1980",1952,3,16134,FALSE
"1981",2626,3,16137,FALSE
"1982",5060,3,16140,FALSE
"1983",2638,2,16142,FALSE
"1984",4051,2,16144,FALSE
"1985",3554,2,16146,FALSE
"1986",2531,2,16148,FALSE
"1987",4001,2,16150,FALSE
"1988",3964,2,16152,FALSE
"1989",9192,2,16154,FALSE
"1990",4129,2,16156,FALSE
"1991",9018,2,16158,FALSE
"1992",3755,2,16160,FALSE
"1993",8803,2,16162,FALSE
"1994",7734,2,16164,FALSE
"1995",3512,2,16166,FALSE
"1996",4198,2,16168,FALSE
"1997",3387,2,16170,FALSE
"1998",4471,2,16172,FALSE
"1999",4654,2,16174,FALSE
"2000",6665,2,16176,FALSE
"2001",2916,2,16178,FALSE
"2002",4905,2,16180,FALSE
"2003",2636,2,16182,FALSE
"2004",7963,2,16184,FALSE
"2005",2552,2,16186,FALSE
"2006",5728,2,16188,FALSE
"2007",1632,2,16190,FALSE
"2008",2643,2,16192,FALSE
"2009",2678,2,16194,FALSE
"2010",2475,2,16196,FALSE
"2011",5642,2,16198,FALSE
"2012",2737,2,16200,FALSE
"2013",2173,2,16202,FALSE
"2014",3424,2,16204,FALSE
"2015",3327,2,16206,FALSE
"2016",5090,2,16208,FALSE
"2017",2815,2,16210,FALSE
"2018",1848,2,16212,FALSE
"2019",4128,2,16214,FALSE
"2020",5397,2,16216,FALSE
"2021",2770,2,16218,FALSE
"2022",3788,2,16220,FALSE
"2023",5203,2,16222,FALSE
"2024",3180,2,16224,FALSE
"2025",3679,2,16226,FALSE
"2026",6059,2,16228,FALSE
"2027",2719,2,16230,FALSE
"2028",5367,2,16232,FALSE
"2029",2923,2,16234,FALSE
"2030",5708,2,16236,FALSE
"2031",3421,2,16238,FALSE
"2032",5656,2,16240,FALSE
"2033",3988,2,16242,FALSE
"2034",5058,2,16244,FALSE
"2035",4359,2,16246,FALSE
"2036",2955,2,16248,FALSE
"2037",2750,2,16250,FALSE
"2038",2603,2,16252,FALSE
"2039",5049,2,16254,FALSE
"2040",3301,2,16256,FALSE
"2041",3729,2,16258,FALSE
"2042",6074,2,16260,FALSE
"2043",3993,2,16262,FALSE
"2044",4155,2,16264,FALSE
"2045",3253,2,16266,FALSE
"2046",3935,2,16268,FALSE
"2047",6157,2,16270,FALSE
"2048",2440,2,16272,FALSE
"2049",4329,2,16274,FALSE
"2050",2961,2,16276,FALSE
"2051",8576,2,16278,FALSE
"2052",2863,2,16280,FALSE
"2053",4430,2,16282,FALSE
"2054",3261,2,16284,FALSE
"2055",2169,2,16286,FALSE
"2056",3493,2,16288,FALSE
"2057",6828,2,16290,FALSE
"2058",5302,2,16292,FALSE
"2059",5493,2,16294,FALSE
"2060",2498,2,16296,FALSE
"2061",4405,2,16298,FALSE
"2062",4954,2,16300,FALSE
"2063",3827,2,16302,FALSE
"2064",2422,2,16304,FALSE
"2065",2470,2,16306,FALSE
"2066",2312,2,16308,FALSE
"2067",4959,2,16310,FALSE
"2068",6220,2,16312,FALSE
"2069",3879,2,16314,FALSE
"2070",3977,2,16316,FALSE
"2071",2419,2,16318,FALSE
"2072",2502,2,16320,FALSE
"2073",6873,2,16322,FALSE
"2074",11902,2,16324,FALSE
"2075",4355,2,16326,FALSE
"2076",3060,2,16328,FALSE
"2077",5106,2,16330,FALSE
"2078",5900,2,16332,FALSE
"2079",10054,2,16334,FALSE
"2080",3031,2,16336,FALSE
"2081",7797,2,16338,FALSE
"2082",3517,2,16340,FALSE
"2083",4530,2,16342,FALSE
"2084",4891,2,16344,FALSE
"2085",4015,2,16346,FALSE
"2086",4913,2,16348,FALSE
"2087",1976,2,16350,FALSE
"2088",3059,2,16352,FALSE
"2089",5644,2,16354,FALSE
"2090",3640,2,16356,FALSE
"2091",5270,2,16358,FALSE
"2092",2273,2,16360,FALSE
"2093",4092,2,16362,FALSE
"2094",6407,2,16364,FALSE
"2095",2391,2,16366,FALSE
"2096",6896,2,16368,FALSE
"2097",3910,2,16370,FALSE
"2098",2592,2,16372,FALSE
"2099",3157,2,16374,FALSE
"2100",5931,2,16376,FALSE
"2101",14297,2,16378,FALSE
"2102",2933,2,16380,FALSE
"2103",3874,2,16382,FALSE
"2104",4851,2,16384,FALSE
"2105",5165,2,16386,FALSE
"2106",3792,2,16388,FALSE
"2107",5361,2,16390,FALSE
"2108",3860,2,16392,FALSE
"2109",6514,2,16394,FALSE
"2110",6316,2,16396,FALSE
"2111",4119,2,16398,FALSE
"2112",2011,2,16400,FALSE
"2113",2740,2,16402,FALSE
"2114",3657,2,16404,FALSE
"2115",2835,2,16406,FALSE
"2116",5236,2,16408,FALSE
"2117",10196,2,16410,FALSE
"2118",5120,2,16412,FALSE
"2119",3447,2,16414,FALSE
"2120",3790,2,16416,FALSE
"2121",4856,2,16418,FALSE
"2122",5616,2,16420,FALSE
"2123",4938,2,16422,FALSE
"2124",2859,2,16424,FALSE
"2125",3539,2,16426,FALSE
"2126",2833,2,16428,FALSE
"2127",2381,2,16430,FALSE
"2128",4828,2,16432,FALSE
"2129",5835,2,16434,FALSE
"2130",5653,2,16436,FALSE
"2131",4868,2,16438,FALSE
"2132",4735,2,16440,FALSE
"2133",3010,2,16442,FALSE
"2134",3537,2,16444,FALSE
"2135",4678,2,16446,FALSE
"2136",4341,2,16448,FALSE
"2137",4096,2,16450,FALSE
"2138",2791,2,16452,FALSE
"2139",3127,2,16454,FALSE
"2140",3323,2,16456,FALSE
"2141",3308,2,16458,FALSE
"2142",5706,2,16460,FALSE
"2143",2022,2,16462,FALSE
"2144",2692,2,16464,FALSE
"2145",5927,2,16466,FALSE
"2146",8936,2,16468,FALSE
"2147",4429,2,16470,FALSE
"2148",3668,2,16472,FALSE
"2149",6136,2,16474,FALSE
"2150",4167,2,16476,FALSE
"2151",3812,2,16478,FALSE
"2152",7818,2,16480,FALSE
"2153",2716,2,16482,FALSE
"2154",4089,2,16484,FALSE
"2155",2289,2,16486,FALSE
"2156",3608,2,16488,FALSE
"2157",4744,2,16490,FALSE
"2158",3030,2,16492,FALSE
"2159",4680,2,16494,FALSE
"2160",3105,2,16496,FALSE
"2161",2594,2,16498,FALSE
"2162",1944,2,16500,FALSE
"2163",2685,2,16502,FALSE
"2164",5168,2,16504,FALSE
"2165",5836,2,16506,FALSE
"2166",6227,2,16508,FALSE
"2167",3011,2,16510,FALSE
"2168",3718,2,16512,FALSE
"2169",3124,2,16514,FALSE
"2170",4181,2,16516,FALSE
"2171",15080,2,16518,FALSE
"2172",3443,2,16520,FALSE
"2173",7733,2,16522,FALSE
"2174",9213,2,16524,FALSE
"2175",2539,2,16526,FALSE
"2176",3250,2,16528,FALSE
"2177",3338,2,16530,FALSE
"2178",3926,2,16532,FALSE
"2179",7231,2,16534,FALSE
"2180",8321,2,16536,FALSE
"2181",2309,2,16538,FALSE
"2182",8748,2,16540,FALSE
"2183",2969,2,16542,FALSE
"2184",3569,2,16544,FALSE
"2185",3534,2,16546,FALSE
"2186",2663,2,16548,FALSE
"2187",3438,2,16550,FALSE
"2188",9089,2,16552,FALSE
"2189",16521,2,16554,FALSE
"2190",2402,2,16556,FALSE
"2191",5462,2,16558,FALSE
"2192",4246,2,16560,FALSE
"2193",2120,2,16562,FALSE
"2194",4977,2,16564,FALSE
"2195",3388,2,16566,FALSE
"2196",2772,2,16568,FALSE
"2197",5879,2,16570,FALSE
"2198",5502,2,16572,FALSE
"2199",2429,2,16574,FALSE
"2200",2810,2,16576,FALSE
"2201",5911,2,16578,FALSE
"2202",4611,2,16580,FALSE
"2203",3682,2,16582,FALSE
"2204",4516,2,16584,FALSE
"2205",2903,2,16586,FALSE
"2206",5878,2,16588,FALSE
"2207",3128,2,16590,FALSE
"2208",3309,2,16592,FALSE
"2209",2673,2,16594,FALSE
"2210",2702,2,16596,FALSE
"2211",6116,2,16598,FALSE
"2212",6052,2,16600,FALSE
"2213",3167,2,16602,FALSE
"2214",3621,2,16604,FALSE
"2215",2332,2,16606,FALSE
"2216",3780,2,16608,FALSE
"2217",3741,2,16610,FALSE
"2218",2450,2,16612,FALSE
"2219",2936,2,16614,FALSE
"2220",2760,2,16616,FALSE
"2221",8013,2,16618,FALSE
"2222",2305,2,16620,FALSE
"2223",5901,2,16622,FALSE
"2224",4482,2,16624,FALSE
"2225",5288,2,16626,FALSE
"2226",4277,2,16628,FALSE
"2227",2731,2,16630,FALSE
"2228",4769,2,16632,FALSE
"2229",2987,2,16634,FALSE
"2230",3957,2,16636,FALSE
"2231",4607,2,16638,FALSE
"2232",5850,2,16640,FALSE
"2233",3263,2,16642,FALSE
"2234",3731,2,16644,FALSE
"2235",5357,2,16646,FALSE
"2236",2404,2,16648,FALSE
"2237",3573,2,16650,FALSE
"2238",2318,2,16652,FALSE
"2239",4299,2,16654,FALSE
"2240",3280,2,16656,FALSE
"2241",4710,2,16658,FALSE
"2242",2212,2,16660,FALSE
"2243",4064,2,16662,FALSE
"2244",5410,2,16664,FALSE
"2245",3674,2,16666,FALSE
"2246",4898,2,16668,FALSE
"2247",4567,2,16670,FALSE
"2248",3296,2,16672,FALSE
"2249",3632,2,16674,FALSE
"2250",9896,2,16676,FALSE
"2251",2401,2,16678,FALSE
"2252",3605,2,16680,FALSE
"2253",2965,2,16682,FALSE
"2254",8913,2,16684,FALSE
"2255",6707,2,16686,FALSE
"2256",2845,2,16688,FALSE
"2257",10665,2,16690,FALSE
"2258",2423,2,16692,FALSE
"2259",3276,2,16694,FALSE
"2260",2110,2,16696,FALSE
"2261",3179,2,16698,FALSE
"2262",1764,2,16700,FALSE
"2263",3607,2,16702,FALSE
"2264",4485,2,16704,FALSE
"2265",4692,2,16706,FALSE
"2266",2872,2,16708,FALSE
"2267",2973,2,16710,FALSE
"2268",3713,2,16712,FALSE
"2269",4495,2,16714,FALSE
"2270",7302,2,16716,FALSE
"2271",3132,2,16718,FALSE
"2272",2416,2,16720,FALSE
"2273",5507,2,16722,FALSE
"2274",3350,2,16724,FALSE
"2275",3041,2,16726,FALSE
"2276",4991,2,16728,FALSE
"2277",6159,2,16730,FALSE
"2278",4098,2,16732,FALSE
"2279",3258,2,16734,FALSE
"2280",5518,2,16736,FALSE
"2281",4819,2,16738,FALSE
"2282",4950,2,16740,FALSE
"2283",3212,2,16742,FALSE
"2284",3294,2,16744,FALSE
"2285",3283,2,16746,FALSE
"2286",5383,2,16748,FALSE
"2287",3531,2,16750,FALSE
"2288",6082,2,16752,FALSE
"2289",4880,2,16754,FALSE
"2290",2368,2,16756,FALSE
"2291",2848,2,16758,FALSE
"2292",4593,2,16760,FALSE
"2293",3793,2,16762,FALSE
"2294",3735,2,16764,FALSE
"2295",1713,2,16766,FALSE
"2296",3939,2,16768,FALSE
"2297",5460,2,16770,FALSE
"2298",3332,2,16772,FALSE
"2299",3929,2,16774,FALSE
"2300",1851,2,16776,FALSE
"2301",2975,2,16778,FALSE
"2302",6132,2,16780,FALSE
"2303",6108,2,16782,FALSE
"2304",2469,2,16784,FALSE
"2305",3892,2,16786,FALSE
"2306",3967,2,16788,FALSE
"2307",3477,2,16790,FALSE
"2308",2887,2,16792,FALSE
"2309",2635,2,16794,FALSE
"2310",3795,2,16796,FALSE
"2311",5160,2,16798,FALSE
"2312",6207,2,16800,FALSE
"2313",4260,2,16802,FALSE
"2314",3940,2,16804,FALSE
"2315",3210,2,16806,FALSE
"2316",6417,2,16808,FALSE
"2317",2529,2,16810,FALSE
"2318",5150,2,16812,FALSE
"2319",3661,2,16814,FALSE
"2320",9445,2,16816,FALSE
"2321",4356,2,16818,FALSE
"2322",4993,2,16820,FALSE
"2323",9708,2,16822,FALSE
"2324",2559,2,16824,FALSE
"2325",3431,2,16826,FALSE
"2326",6842,2,16828,FALSE
"2327",4750,2,16830,FALSE
"2328",5259,2,16832,FALSE
"2329",10409,2,16834,FALSE
"2330",2549,2,16836,FALSE
"2331",4713,2,16838,FALSE
"2332",3875,2,16840,FALSE
"2333",2477,2,16842,FALSE
"2334",3161,2,16844,FALSE
"2335",2630,2,16846,FALSE
"2336",6284,2,16848,FALSE
"2337",4165,2,16850,FALSE
"2338",4242,2,16852,FALSE
"2339",5956,2,16854,FALSE
"2340",3974,2,16856,FALSE
"2341",3618,2,16858,FALSE
"2342",2891,2,16860,FALSE
"2343",3074,2,16862,FALSE
"2344",2285,2,16864,FALSE
"2345",4145,2,16866,FALSE
"2346",7032,2,16868,FALSE
"2347",3032,2,16870,FALSE
"2348",4885,2,16872,FALSE
"2349",7272,2,16874,FALSE
"2350",2298,2,16876,FALSE
"2351",5144,2,16878,FALSE
"2352",3313,2,16880,FALSE
"2353",2743,2,16882,FALSE
"2354",8268,2,16884,FALSE
"2355",2614,2,16886,FALSE
"2356",7895,2,16888,FALSE
"2357",4472,2,16890,FALSE
"2358",3766,2,16892,FALSE
"2359",2795,2,16894,FALSE
"2360",2426,2,16896,FALSE
"2361",2106,2,16898,FALSE
"2362",5876,2,16900,FALSE
"2363",3543,2,16902,FALSE
"2364",4055,2,16904,FALSE
"2365",3057,2,16906,FALSE
"2366",1644,2,16908,FALSE
"2367",6375,2,16910,FALSE
"2368",4512,2,16912,FALSE
"2369",9703,2,16914,FALSE
"2370",3611,2,16916,FALSE
"2371",2188,2,16918,FALSE
"2372",4466,2,16920,FALSE
"2373",4550,2,16922,FALSE
"2374",4571,2,16924,FALSE
"2375",3783,2,16926,FALSE
"2376",3483,2,16928,FALSE
"2377",4160,2,16930,FALSE
"2378",3171,2,16932,FALSE
"2379",2849,2,16934,FALSE
"2380",7115,2,16936,FALSE
"2381",2705,2,16938,FALSE
"2382",3482,2,16940,FALSE
"2383",3404,2,16942,FALSE
"2384",7945,2,16944,FALSE
"2385",4768,2,16946,FALSE
"2386",12876,2,16948,FALSE
"2387",3113,2,16950,FALSE
"2388",3878,2,16952,FALSE
"2389",15464,2,16954,FALSE
"2390",2323,2,16956,FALSE
"2391",3965,2,16958,FALSE
"2392",3002,2,16960,FALSE
"2393",2517,2,16962,FALSE
"2394",3134,2,16964,FALSE
"2395",5280,2,16966,FALSE
"2396",6524,2,16968,FALSE
"2397",4036,2,16970,FALSE
"2398",4385,2,16972,FALSE
"2399",4907,2,16974,FALSE
"2400",2537,2,16976,FALSE
"2401",3049,2,16978,FALSE
"2402",3460,2,16980,FALSE
"2403",5098,2,16982,FALSE
"2404",3370,2,16984,FALSE
"2405",6273,2,16986,FALSE
"2406",3058,2,16988,FALSE
"2407",4227,2,16990,FALSE
"2408",4493,2,16992,FALSE
"2409",2952,2,16994,FALSE
"2410",2605,2,16996,FALSE
"2411",2468,2,16998,FALSE
"2412",2789,2,17000,FALSE
"2413",2729,2,17002,FALSE
"2414",6879,2,17004,FALSE
"2415",3856,2,17006,FALSE
"2416",2444,2,17008,FALSE
"2417",2557,2,17010,FALSE
"2418",4177,2,17012,FALSE
"2419",4521,2,17014,FALSE
"2420",5543,2,17016,FALSE
"2421",3006,2,17018,FALSE
"2422",2079,2,17020,FALSE
"2423",2602,2,17022,FALSE
"2424",3249,2,17024,FALSE
"2425",6008,2,17026,FALSE
"2426",3541,2,17028,FALSE
"2427",3176,2,17030,FALSE
"2428",8210,2,17032,FALSE
"2429",3288,2,17034,FALSE
"2430",3315,2,17036,FALSE
"2431",9107,2,17038,FALSE
"2432",6211,2,17040,FALSE
"2433",4478,2,17042,FALSE
"2434",3688,2,17044,FALSE
"2435",4009,2,17046,FALSE
"2436",2787,2,17048,FALSE
"2437",2931,2,17050,FALSE
"2438",3754,2,17052,FALSE
"2439",6640,2,17054,FALSE
"2440",4030,2,17056,FALSE
"2441",5445,2,17058,FALSE
"2442",4945,2,17060,FALSE
"2443",8559,2,17062,FALSE
"2444",5365,2,17064,FALSE
"2445",3102,2,17066,FALSE
"2446",2196,2,17068,FALSE
"2447",5519,2,17070,FALSE
"2448",3734,2,17072,FALSE
"2449",3061,2,17074,FALSE
"2450",4074,2,17076,FALSE
"2451",3211,2,17078,FALSE
"2452",2950,2,17080,FALSE
"2453",5524,2,17082,FALSE
"2454",4774,2,17084,FALSE
"2455",5426,2,17086,FALSE
"2456",3036,2,17088,FALSE
"2457",2660,2,17090,FALSE
"2458",3968,2,17092,FALSE
"2459",3556,2,17094,FALSE
"2460",3457,2,17096,FALSE
"2461",4806,2,17098,FALSE
"2462",5080,2,17100,FALSE
"2463",2836,2,17102,FALSE
"2464",3510,2,17104,FALSE
"2465",6146,2,17106,FALSE
"2466",7664,2,17108,FALSE
"2467",2608,2,17110,FALSE
"2468",4024,2,17112,FALSE
"2469",3899,2,17114,FALSE
"2470",3562,2,17116,FALSE
"2471",3200,2,17118,FALSE
"2472",8944,2,17120,FALSE
"2473",1767,2,17122,FALSE
"2474",4539,2,17124,FALSE
"2475",9944,2,17126,FALSE
"2476",3418,2,17128,FALSE
"2477",5245,2,17130,FALSE
"2478",5715,2,17132,FALSE
"2479",3877,2,17134,FALSE
"2480",3638,2,17136,FALSE
"2481",4153,2,17138,FALSE
"2482",5232,2,17140,FALSE
"2483",7430,2,17142,FALSE
"2484",15011,2,17144,FALSE
"2485",3884,2,17146,FALSE
"2486",10055,2,17148,FALSE
"2487",7626,2,17150,FALSE
"2488",4253,2,17152,FALSE
"2489",2544,2,17154,FALSE
"2490",8504,2,17156,FALSE
"2491",2646,2,17158,FALSE
"2492",8642,2,17160,FALSE
"2493",8354,2,17162,FALSE
"2494",3432,2,17164,FALSE
"2495",11821,2,17166,FALSE
"2496",3244,2,17168,FALSE
"2497",2904,2,17170,FALSE
"2498",4656,2,17172,FALSE
"2499",4727,2,17174,FALSE
"2500",4333,2,17176,FALSE
"2501",2869,2,17178,FALSE
"2502",3382,2,17180,FALSE
"2503",2394,2,17182,FALSE
"2504",7909,2,17184,FALSE
"2505",4192,2,17186,FALSE
"2506",5466,2,17188,FALSE
"2507",2882,2,17190,FALSE
"2508",2654,2,17192,FALSE
"2509",5541,2,17194,FALSE
"2510",6185,2,17196,FALSE
"2511",2414,2,17198,FALSE
"2512",2661,2,17200,FALSE
"2513",5848,2,17202,FALSE
"2514",4469,2,17204,FALSE
"2515",3818,2,17206,FALSE
"2516",5097,2,17208,FALSE
"2517",2826,2,17210,FALSE
"2518",2764,2,17212,FALSE
"2519",2495,2,17214,FALSE
"2520",4762,2,17216,FALSE
"2521",3498,2,17218,FALSE
"2522",3411,2,17220,FALSE
"2523",4318,2,17222,FALSE
"2524",3050,2,17224,FALSE
"2525",4006,2,17226,FALSE
"2526",2888,2,17228,FALSE
"2527",2524,2,17230,FALSE
"2528",3810,2,17232,FALSE
"2529",4631,2,17234,FALSE
"2530",11085,2,17236,FALSE
"2531",4191,2,17238,FALSE
"2532",2049,2,17240,FALSE
"2533",2172,2,17242,FALSE
"2534",4718,2,17244,FALSE
"2535",2827,2,17246,FALSE
"2536",5034,2,17248,FALSE
"2537",2349,2,17250,FALSE
"2538",3515,2,17252,FALSE
"2539",4388,2,17254,FALSE
"2540",2357,2,17256,FALSE
"2541",13324,2,17258,FALSE
"2542",6528,2,17260,FALSE
"2543",2842,2,17262,FALSE
"2544",10241,2,17264,FALSE
"2545",2575,2,17266,FALSE
"2546",4589,2,17268,FALSE
"2547",2181,2,17270,FALSE
"2548",2094,2,17272,FALSE
"2549",3723,2,17274,FALSE
"2550",4533,2,17276,FALSE
"2551",3725,2,17278,FALSE
"2552",6962,2,17280,FALSE
"2553",3542,2,17282,FALSE
"2554",2580,2,17284,FALSE
"2555",4801,2,17286,FALSE
"2556",2900,2,17288,FALSE
"2557",2802,2,17290,FALSE
"2558",2542,2,17292,FALSE
"2559",2672,2,17294,FALSE
"2560",3194,2,17296,FALSE
"2561",3158,2,17298,FALSE
"2562",5008,2,17300,FALSE
"2563",3101,2,17302,FALSE
"2564",2730,2,17304,FALSE
"2565",3648,2,17306,FALSE
"2566",2175,2,17308,FALSE
"2567",7788,2,17310,FALSE
"2568",2519,2,17312,FALSE
"2569",5624,2,17314,FALSE
"2570",3022,2,17316,FALSE
"2571",2431,2,17318,FALSE
"2572",3785,2,17320,FALSE
"2573",2977,2,17322,FALSE
"2574",5880,2,17324,FALSE
"2575",5208,2,17326,FALSE
"2576",3216,2,17328,FALSE
"2577",3915,2,17330,FALSE
"2578",8513,2,17332,FALSE
"2579",6906,2,17334,FALSE
"2580",4321,2,17336,FALSE
"2581",4650,2,17338,FALSE
"2582",4325,2,17340,FALSE
"2583",7565,2,17342,FALSE
"2584",3703,2,17344,FALSE
"2585",4758,2,17346,FALSE
"2586",4284,2,17348,FALSE
"2587",3576,2,17350,FALSE
"2588",8383,2,17352,FALSE
"2589",4861,2,17354,FALSE
"2590",3545,2,17356,FALSE
"2591",4111,2,17358,FALSE
"2592",3118,2,17360,FALSE
"2593",4820,2,17362,FALSE
"2594",3768,2,17364,FALSE
"2595",4369,2,17366,FALSE
"2596",4857,2,17368,FALSE
"2597",9470,2,17370,FALSE
"2598",2741,2,17372,FALSE
"2599",3080,2,17374,FALSE
"2600",2994,2,17376,FALSE
"2601",7698,2,17378,FALSE
"2602",6252,2,17380,FALSE
"2603",3099,2,17382,FALSE
"2604",3667,2,17384,FALSE
"2605",5084,2,17386,FALSE
"2606",2837,2,17388,FALSE
"2607",8967,2,17390,FALSE
"2608",4874,2,17392,FALSE
"2609",3867,2,17394,FALSE
"2610",4211,2,17396,FALSE
"2611",3687,2,17398,FALSE
"2612",6558,2,17400,FALSE
"2613",38296,2,17402,FALSE
"2614",2107,2,17404,FALSE
"2615",6012,2,17406,FALSE
"2616",4773,2,17408,FALSE
"2617",2984,2,17410,FALSE
"2618",4396,2,17412,FALSE
"2619",5376,2,17414,FALSE
"2620",3570,2,17416,FALSE
"2621",4178,2,17418,FALSE
"2622",4548,2,17420,FALSE
"2623",2892,2,17422,FALSE
"2624",5953,2,17424,FALSE
"2625",5029,2,17426,FALSE
"2626",2032,2,17428,FALSE
"2627",2132,2,17430,FALSE
"2628",8237,2,17432,FALSE
"2629",3410,2,17434,FALSE
"2630",4736,2,17436,FALSE
"2631",2001,2,17438,FALSE
"2632",13442,2,17440,FALSE
"2633",8084,2,17442,FALSE
"2634",3665,2,17444,FALSE
"2635",4995,2,17446,FALSE
"2636",2620,2,17448,FALSE
"2637",3016,2,17450,FALSE
"2638",3255,2,17452,FALSE
"2639",9720,2,17454,FALSE
"2640",3417,2,17456,FALSE
"2641",4476,2,17458,FALSE
"2642",4390,2,17460,FALSE
"2643",4983,2,17462,FALSE
"2644",6209,2,17464,FALSE
"2645",3814,2,17466,FALSE
"2646",3268,2,17468,FALSE
"2647",4138,2,17470,FALSE
"2648",18532,2,17472,FALSE
"2649",5796,2,17474,FALSE
"2650",3433,2,17476,FALSE
"2651",4357,2,17478,FALSE
"2652",3054,2,17480,FALSE
"2653",4231,2,17482,FALSE
"2654",5681,2,17484,FALSE
"2655",5823,2,17486,FALSE
"2656",2377,2,17488,FALSE
"2657",4232,2,17490,FALSE
"2658",2875,2,17492,FALSE
"2659",4663,2,17494,FALSE
"2660",6965,2,17496,FALSE
"2661",2995,2,17498,FALSE
"2662",2617,2,17500,FALSE
"2663",5321,2,17502,FALSE
